#Aplicación,Importe,Tercero,Nombre Ter.,Texto Libre
2015 0250B 15101 62200,2319.49,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº 12 DIRECC. Y COORD. PROY. FINALIZ. OBRAS PABELLON DEPORTES CONO SUR ENCOMIENDA .URBANISMO.
2015 0250B 15101 60900,2171.13,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERT. Nº4 PROY. DEPORTIVO LA BALLENA FASEII, INCLUIDA ENCOMIENDA DIR. OBRA PLAN COOP. COORD. SEG. SALUD URBANISMO."
2015 0250B 15101 60900,2311.85,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERT. Nº 5 DIRECCION COORD. PROY. DEPORT. LA BALLENA FASE III, INCLUIDA ENCOMIENDA DIRECC. OBRA PLAN COOP.URBANISMO."
2015 0250B 15101 60900,1776.56,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCION Y OBRA PARQUE MARITIMO ENTORNO PLAZA CANARIAS MUELLE STA CATALINA INCLUIDA ENCOMIENDA COOP. CERT.Nº3
2015 0250B 15101 60900,4178.39,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERT. Nº 6 DIRECC. Y COORD. CERT.Nº 6 PROY. DEPORTIVO LA BALLENA, FASE II INCLUIDA ENCOMIENDA SEG. SALUD .URBANISMO."
2015 0154A 13200 62500,534.47,B38346573,"SUMINISTROS OFIMATICOS CANARIOS, S.L.",SUM. DE UNA DESTRUCTORADE DOCUMENTOS. POLICIA LOCAL.-
2015 0250C 15210 68200,943.14,B35736867,"INSTALACIONES ELECTRICAS HERNANDEZ, S.L.",SUSTITICION DE MONOCANALES ANTIGUOS PARA ADAPTACION AL NUEVO PLAN DE FRECUENCIAS DIGITALES. URBANISMO.-
2015 0250C 15210 68200,3351.6,B76207240,"OPINCAN 2014, S.L.",SUSTITUCION DE PAVIMENTOS EM DOS VIVIENDAS DE LAS 37 VP DEL ARU DE CUARTERIA DE MATA. URBANISMO.-
2015 0250C 15210 68200,4479.21,B76207240,"OPINCAN 2014, S.L.",SUSTITUCION DE PAVIMENTOS EM DOS VIVIENDAS DE LAS 37 VP DEL ARU DE CUARTERIA DE MATA. URBANISMO.-
2015 0250C 15210 68200,3303.36,B76207240,"OPINCAN 2014, S.L.",ARREGLOS VARIOS A CONSECUENCIA DE DEPERFECTOS EN REVESTIMIENTOS DE LAS 37 VP DEL ARU DE CUARTERIA DE MATA. URBANISMO.
2015 0250B 15101 60000,68730,99999999X,[Anonimizado],INDEMNIZACION FIJADA POR SENTENCIA DE FECHA 11/02/14 EN EL P.O. 242/2011. FINCA BARRIO S. NICOLAS.URBANISMO.
2015 0250B 15101 60900,2436.77,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT. Nº 4 DIRECCION Y COORD. SEGURIDAD Y SALUD. PROY. ESPACIO LIBRE EN ALTAVISTA INCLUIDA ENCOMIENDA. URBANISMO.
2015 0250B 15101 60900,812.24,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACCION PLAN SEG. Y SALUD ESCALERA C/ ZARANDA SAN ROQUE INCLUIDA ENCOMIENDA DIRECCION .URBANISMO.
2015 0250B 15101 60900,237.18,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCION COORD. CERT.Nº 1 ESCALERA C/ ZARANDA SAN ROQUE INCLUIDA ENCOMIENDA SEG. SALUD REDACCION URBANISMO.
2015 0250B 15101 62200,206.06,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT. Nº 4 DIRECCION Y COORD. ACONDIC. LOCAL SOCIAL RISCO SAN NICOLAS INCLUIDA ENCOMIENDA PLAN COOP. COOR SEG. SALUD URB
2015 0250B 15101 60900,457.88,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACC. PLAN SEG. Y SALUD RAMPA ACCESO PASAJE LOS CANALES B. DE LA VEGA S. JOSE INC. OBRAS PLAN COOP. SEG. SALUD. URB.-
2015 0250B 15101 60900,617.7,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº 1 DIRECC. COORD. ESCALERA C/ BOLIVIA PASEO DE LAS CANTERAS INCLUIDA ENCOM. D. OBRA PLAN COOP. URBANISMO.
2015 0250B 15101 60900,698.85,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACC. PLAN SEG. SALUD. ESCALERA C/ BOLIVIA  PASEO DE LAS CANTERAS INCLUIDA ENCOM.DIREC. OBRA PLAN COOP. URBANISMO.
2015 0250B 15101 60900,1014.47,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECC. COORD. CERT.Nº 5 PROY. ESPACIOS LIBRES VEGA DE S. JOSE  FASE III INCL. ENCOMIENDA D. OBRA COOP. URBANISMO.
2015 0250B 15101 60900,1024.27,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERT.Nº 4. DIRECC. COORD. PROY. ESPACIOS LIBRES VEGA DE S.JOSE FASEIII, INCLUIDA ENC. SEGURIDAD SALUD PLANES SEG. URB.-"
2015 0250B 15101 62200,8809.7,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.11.DIRECC.COORD.MOD PROY. FINALIZ. OBRAS PABELLON DE DEPORTES CONO SUR INCLUID. ENCOMD. OBRAS PLAN COOP. URBANISMO.
2015 0250B 15101 62200,16171.34,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº10 DIRECC. COORD. SEG. SALUD MOD. PROY. FINALIZACION OBRAS PABELLON DEPORTE CONO SUR INCL. ENCOM. URBANISMO.
2015 0250B 15101 60900,483.42,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº2 DIR.COORD.PARQUE MARITIMO ENTORNO PLAZA CANARIAS Y MUELLE DE STA. CATALINA INC. ENC. D. OBRAS PLAN COOP. URB
2015 0250B 15101 60900,123.57,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIF. ENCOMIENDA CONTRATACION EJEC. PROY. ACONDIC. EXT. PABELLON DEPORTES CONO SUR D. OBRAS REDACCION  PLAN  CERT.Nº3 URB
2015 0250B 15101 60900,690.07,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ACONDION. EXT. DEL PABELLON DE DEPORTES DEL CONO SUR. DIRECCION  OBRAS REDACCION PLAN SEG. CERT. Nº 3. URB.
2015 0250B 15117 61900,1058.81,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EJECUCIÓN TRABAJOS RECUP.AMBIENTAL PARC.ANEXA CÍCER. EXTRAC.HIDROCARB.SOBRENADANE A NIVEL FREÁTICO.GESTION
2015 0250B 15101 60900,2878.39,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,TRATAMIENTO PASEO ACERA NACIENTE DE LA AVDA. MARITIMA CERTIFICACION Nº6. DIRECCION Y COORDINACION. URBANISMO.
2015 0250B 15101 61900,143.58,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,RAMPA ACCESO PASAJE LOS CANALES BARRIO S. JOSE INCLUIDA ENCOMIENDA D. OBRAS PLAN COOP. COORD. SEG. SALUD RED CERT.Nº1.UR
2015 0250B 15101 60900,32228.87,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA TRATAMIENTO DE ACERA NACIENTE DE LA AVENIDA MARITIMA  CERTIFICACION Nº 5. URBANISMO.
,17573.46,,,
2015 0250B 15101 60900,14426.66,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ACONDICION. EXT. PABELLON DE DEPORTES DEL CONO SUR D. OBRAS REDACCION PLAN SEGURIDAD CERT.Nº 3
2015 0250B 15101 60900,3146.8,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ACONDICION. EXT. PABELLON DE DEPORTES DEL CONO SUR D. OBRAS REDACCION PLAN SEGURIDAD CERT.Nº 3
2015 0250B 15101 60900,3146.79,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ACONDIC. EXT. DEL PABELLON DE DEPORTES DEL CONO SUR DIRECCION DE OBRA REDACCION PLAN SEGURIDAD CERT.Nº3 URB.
2015 0250B 15101 60900,571.21,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº2.ENCOM  DIRECC. DE OBRAS PLAN COOPERACION COORD. DE SEG. Y SALUD REDACC.PLANES SEG. RAMPA.PASAJE CANALES S.JOSE.
2015 0250B 15101 60900,1788.29,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº2 ENCOM. DIRECC. OBRA PLAN COOP. COORD.SEG. Y SALUD REDACC.PLANES SEG.ESCALERA C/BOLIVIA PASEO CANTERAS.URB
2015 0250B 15101 60900,1988.48,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA PARA TRATAMIENTO DE ACERA NACIENTE DE AVDA MARITIMA DIRECC. Y COORD. CERTNº 5. URBANISMO.
2015 0250B 15101 60900,583.98,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOM. DIRECC. OBRAS  PLAN DE COOP. COORD. DE SEG. SALUD REDACC. DE PLANES SEG. ESCALERA C/ZARANDA S.ROQUE. CERT.Nº2.URB
2015 0250B 15101 62200,1110.49,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº5 ENCOM. DIRECC OBRAS PLAN COOP. COORD. DE SEG. SALUD REDACC. DE PLANES SEG. ACONDIC.LOCAL RISCO S. NICOLAS URB.
2015 0250B 15101 60900,1406.25,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERT.Nº 5 ENCOM DIRECC. OBRAS PLAN COOP. COORD. DE SEG. Y SALUD REDACC. PLANES SEG. PROY. ESPACIO LIBRE ALTAVISTA. URB.-
2015 0250B 15101 60900,2371.17,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ESPACIO L. APARC. C/ LUIS BENITEZ INGLOTT Y CONCEJAL GARCIA FEO DIRECC. COORD.CERT.Nº 2. URBANISMO
2015 0250B 15101 60900,2555.45,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIEND. ESPACIO LIBRE Y APARC. C/ UIS BENITEZ INGLOTT CONCEJAL GARCIA FEO DIRECC. COORD. CERT.Nº 3. URBANISMO
2015 0250B 15101 60900,1003.12,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ESPACIO LIBRE APARCAM. C/ LUIS BENITEZ INGLOTT COCNEJAL GARCIA FEO. DIRECC. Y COORD. CERT. Nº 4. URBANISMO.
2015 0250B 15101 60900,4196.48,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOM. DIRECC. OBRAS PLAN COOP. COORD. DE SEG. SALUD REDACCION DE PLANES SEG. ESPACIOS LIBRES VEGA S. JOSE III.CERT.Nº6.
2015 0250B 15101 60900,472.72,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA PROYECTO ESPACIO LIBRE EN ALTAVISTA DIRECCION COORDINACION DE CERTIFICACION Nº 6. URBANISMO.
2015 0250B 15101 60900,3599.41,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA PROY. DE ESPACIOS LIBRES VEGA SAN JOSE FASE III. DIRECC. COORD. CERTIFICACION Nº 7 ULTIMA. URBANISMO.
2015 0250B 15101 60900,739.97,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOM. DIRECC. OBRAS PLAN COOP. COORD. DE SEG. Y SALUD REDACC. PARQUE MARITIMO PLZ.CANARIAS MUELLO STA CATALINA. CER 4.
2015 0250B 15101 62200,2728.34,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ACONDIC. DEL LOCAL SOCIAL RISCO SAN NICOLAS DIRECCION COORD. DE CERTIFICACION Nº 6. URBANISMO.
2015 0250B 15101 60900,4657.88,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"ENCOMIENDA PARQUE DEPORTIVO LA BALLENA, DIRECCION Y COORDINACION DE CERTIFICACION Nº 7. URBANISMO."
2015 0250B 15101 60900,22001.54,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA PROY. MOD.DEL PARQUE MARITIMO ENTORNO PLAZ. CANARIAS MUELLE STA CATALINA DIRECC. COOR.CERT.Nº5. URBANISMO
2015 0250B 15101 62200,707.13,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOM. DIRECC EJEC. OBRAS PLAN COOPERAC. COORD. SEG.Y SALUD EQUIP. BASICO EL MUSEO CIUDAD CASTILLO MATA CERT.Nº5. URB.-
2015 0250B 15101 60900,70.13,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ESCALERA C/ BOLIVIA PASEO DE LAS CANTERAS DIRECCION Y COORDINACION DE LA CERTIFICACION Nº 4. URBANISMO.
2015 0250B 15101 60900,1018.13,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ESCALERA C/ BOLIVIA PASEO DE LAS CANTERAS DIRECCION Y COORDINACION DE LA CERTIFICACION Nº 3. URBANISMO.
2015 0250B 15101 60900,1574.62,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,RAMPA DE ACCESO  PASAJE LOS CANALES BARRIO DE LA VEGA DE SAN JOSE DIRECCION COORD. CERTIFICACION Nº 3.URBANISMO.
2015 0250B 15101 60900,2117.59,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ESCALERA C/ ZARANDA SAN ROQUE DIRECCION Y  COORDINACION DE CERTIFICACION Nº 3. URBANISMO.
2015 0250B 15101 60900,746.55,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ESPACIO LIBRE Y APARCAMIENTOS C/ LUIS BENITEZ INGLOTT Y CONCEJAL GARCIA FEO DIRECCION Y COORD. DE CERT. Nº 5. URBANISMO.
2015 0250B 15101 60900,2053.22,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ESPACIO LIBRE Y APARC. C/ LUIS BENITEZ INGLOTT Y CONCEJAL GARCIA FEO. DIRECC. Y COORD. SEG.SALUD CERT.1 URB.-
2015 0250B 15101 60900,1596.59,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA ESPACIO LIBRE Y APARCAMIENTO  ENTRE LAS C/ LUIS BENITEZ INGLOTT CONCEJAL GARCIA FEO  REDACC. PLAN SEG.URB.
,58800,,,
2015 0250B 15101 60900,58000,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA REDACCION PROY. ACTUACIONES PARA LA RECUPERACION DEL FRENTE MARITIMO DEL PASEO CANTERAS FASE III. URBANISMO.
2015 0250B 15101 60900,800,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,ENCOMIENDA REDACCION PROY. ACTUACIONES PARA LA RECUPERACION DEL FRENTE MARITIMO DEL PASEO CANTERAS FASE III. URBANISMO.
2015 0750G 93300 62200,10151.63,B35944529,CRISTALERIA SUAREZ Y CARPINTERIA DE ALUMINIO S.L.,SUMINISTRO E INSTALACION DE VENTANAS EN COMPLEJO MUNICIPAL EL SECADERO. PATRIMONIO
2015 0750G 93300 62200,8137.26,B35944529,CRISTALERIA SUAREZ Y CARPINTERIA DE ALUMINIO S.L.,SUM. DE VENTANAS Y PUERTAS DE ALUMINIO PARA OFICINAS DE SERV. SOCIALES CIUDAD ALTA Y UNIDAD INTEGRAL AGUA.PATRIMONIO
2015 0750G 93300 62200,2696.4,B35069467,"CLIMACINOX TECNICA DEL AIRE, S.L.",SUMINISTRO E INTALACION DE UN EQUIPO SPLIT PARED PARA EL DESPACHO ANEXO A ALCALDIA.
2015 0750G 93300 62200,3266.45,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,"IGIC AUTORREP. DE LA FRA. 351-1500 527.ASFALTADO DEL SOLAR DEL APARCAMIENTO DE LA POLICÍA LOCAL, MILLER BAJO.PATRIMONIO."
2014 0153A 49100 64100,1230.43,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,"IGIC AUTO REPERCUTIDO MANTENIMIENTO PLATAFORMA Y APLICACIONES DEL GIS MPAL DEL AYTO. LPGC., LICENCIAS Y NUEVOS MÓD."
2015 0750G 16000 62500,500,43251819C,JUAN DE LA CRUZ SUAREZ ORTEGA,SUMINISTRO DE PERSIANAS PARA LA UNIDAD TÉCNICA DE AGUAS.- PATRIMONIO.-
2014 0250D 16100 61900,37404.97,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.02/14. CERT. Nº 3 CONDUCCION ENLACE EDAR BARRANCO SECO EMISARIO SUBMARINO -CC 0932.-
